Id,ActivityHour,mean_raw_mets,minutes
1503960366,2016-04-26 07:00:00,10.933333333333334,60
1503960366,2016-04-26 08:00:00,14.2,60
1503960366,2016-04-26 09:00:00,29.533333333333335,60
1503960366,2016-04-26 10:00:00,19.6,60
1503960366,2016-04-26 11:00:00,16.433333333333334,60
1503960366,2016-04-26 12:00:00,15.7,60
1503960366,2016-04-26 13:00:00,26.716666666666665,60
1503960366,2016-04-26 14:00:00,30.133333333333333,60
1503960366,2016-04-26 15:00:00,15.6,60
1503960366,2016-04-26 16:00:00,19.766666666666666,60
1503960366,2016-04-26 17:00:00,12.666666666666666,60
1503960366,2016-04-26 18:00:00,35.71666666666667,60
1503960366,2016-04-26 19:00:00,15.366666666666667,60
1503960366,2016-04-26 20:00:00,26.866666666666667,60
1503960366,2016-04-26 21:00:00,16.666666666666668,60
1503960366,2016-04-26 22:00:00,13.933333333333334,60
1503960366,2016-04-26 23:00:00,16.933333333333334,60
1503960366,2016-04-27 00:00:00,14.433333333333334,60
1503960366,2016-04-27 01:00:00,12.466666666666667,60
1503960366,2016-04-27 02:00:00,11.133333333333333,60
1503960366,2016-04-27 03:00:00,10.0,60
1503960366,2016-04-27 04:00:00,10.0,60
1503960366,2016-04-27 05:00:00,10.0,60
1503960366,2016-04-27 06:00:00,10.0,60
1503960366,2016-04-27 07:00:00,10.0,60
1503960366,2016-04-27 08:00:00,10.0,60
1503960366,2016-04-27 09:00:00,31.55,60
1503960366,2016-04-27 10:00:00,19.633333333333333,60
1503960366,2016-04-27 11:00:00,21.1,60
1503960366,2016-04-27 12:00:00,18.85,60
1503960366,2016-04-27 13:00:00,16.066666666666666,60
1503960366,2016-04-27 14:00:00,31.7,60
1503960366,2016-04-27 15:00:00,13.333333333333334,60
1503960366,2016-04-27 16:00:00,13.6,60
1503960366,2016-04-27 17:00:00,15.433333333333334,60
1503960366,2016-04-27 18:00:00,37.7,60
1503960366,2016-04-27 19:00:00,67.4,60
1503960366,2016-04-27 20:00:00,36.916666666666664,60
1503960366,2016-04-27 21:00:00,16.2,60
1503960366,2016-04-27 22:00:00,10.0,60
1503960366,2016-04-27 23:00:00,10.0,60
1503960366,2016-04-28 00:00:00,10.0,60
1503960366,2016-04-28 01:00:00,13.133333333333333,60
1503960366,2016-04-28 02:00:00,10.066666666666666,60
1503960366,2016-04-28 03:00:00,10.0,60
1503960366,2016-04-28 04:00:00,10.066666666666666,60
1503960366,2016-04-28 05:00:00,10.033333333333333,60
1503960366,2016-04-28 06:00:00,10.133333333333333,60
1503960366,2016-04-28 07:00:00,10.366666666666667,60
1503960366,2016-04-28 08:00:00,13.4,60
1503960366,2016-04-28 09:00:00,24.633333333333333,60
1503960366,2016-04-28 10:00:00,22.183333333333334,60
1503960366,2016-04-28 11:00:00,15.4,60
1503960366,2016-04-28 12:00:00,16.566666666666666,60
1503960366,2016-04-28 13:00:00,22.783333333333335,60
1503960366,2016-04-28 14:00:00,26.2,60
1503960366,2016-04-28 15:00:00,12.833333333333334,60
1503960366,2016-04-28 16:00:00,17.183333333333334,60
1503960366,2016-04-28 17:00:00,15.166666666666666,60
1503960366,2016-04-28 18:00:00,29.3,60
1503960366,2016-04-28 19:00:00,11.8,60
1503960366,2016-04-28 20:00:00,32.0,60
1503960366,2016-04-28 21:00:00,21.833333333333332,60
1503960366,2016-04-28 22:00:00,11.633333333333333,60
1503960366,2016-04-28 23:00:00,25.633333333333333,60
1503960366,2016-04-29 00:00:00,13.7,60
1503960366,2016-04-29 01:00:00,10.433333333333334,60
1503960366,2016-04-29 02:00:00,11.433333333333334,60
1503960366,2016-04-29 03:00:00,10.033333333333333,60
1503960366,2016-04-29 04:00:00,10.0,60
1503960366,2016-04-29 05:00:00,10.1,60
1503960366,2016-04-29 06:00:00,10.033333333333333,60
1503960366,2016-04-29 07:00:00,10.933333333333334,60
1503960366,2016-04-29 08:00:00,14.166666666666666,60
1503960366,2016-04-29 09:00:00,30.033333333333335,60
1503960366,2016-04-29 10:00:00,12.8,60
1503960366,2016-04-29 11:00:00,12.666666666666666,60
1503960366,2016-04-29 12:00:00,13.7,60
1503960366,2016-04-29 13:00:00,13.1,60
1503960366,2016-04-29 14:00:00,28.8,60
1503960366,2016-04-29 15:00:00,23.216666666666665,60
1503960366,2016-04-29 16:00:00,15.433333333333334,60
